,strategy,ticker,time window,commission,market,yearly avg performance strategy (%),yearly avg performance buy & hold (%)
7293,Random,INCY,1990-01-01/2000-01-01,0.3,S&P 500,25.386666666666667,43.17666666666667
7294,Random,IR,1990-01-01/2000-01-01,0.3,XLI,none,none
7295,Random,PODD,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7296,Random,INTC,1990-01-01/2000-01-01,0.3,XLK,26.65888888888889,48.15222222222222
7297,Random,ICE,1990-01-01/2000-01-01,0.3,XLF,none,none
7298,Random,IFF,1990-01-01/2000-01-01,0.3,XLB,6.872222222222223,7.816666666666667
7299,Random,IP,1990-01-01/2000-01-01,0.3,XLB,3.231111111111111,8.333333333333334
7300,Random,IPG,1990-01-01/2000-01-01,0.3,S&P 500,7.293333333333333,26.04555555555556
7301,Random,INTU,1990-01-01/2000-01-01,0.3,XLK,-0.8933333333333321,45.221666666666664
7302,Random,ISRG,1990-01-01/2000-01-01,0.3,XLV,none,none
7303,Random,IVZ,1990-01-01/2000-01-01,0.3,S&P 500,14.9425,28.264999999999997
7304,Random,INVH,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7305,Random,IQV,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7306,Random,IRM,1990-01-01/2000-01-01,0.3,XLRE,9.24,28.003333333333334
7307,Random,JBHT,1990-01-01/2000-01-01,0.3,S&P 500,3.237777777777778,6.705555555555555
7308,Random,JKHY,1990-01-01/2000-01-01,0.3,S&P 500,50.57333333333333,75.80333333333334
7309,Random,J,1990-01-01/2000-01-01,0.3,S&P 500,12.261111111111111,18.506666666666664
7310,Random,JNJ,1990-01-01/2000-01-01,0.3,XLV,9.90666666666667,23.544444444444444
7311,Random,JCI,1990-01-01/2000-01-01,0.3,S&P 500,13.1,27.568888888888893
7312,Random,JPM,1990-01-01/2000-01-01,0.3,XLF,21.547777777777778,26.645555555555557
7313,Random,JNPR,1990-01-01/2000-01-01,0.3,S&P 500,,
7314,Random,K,1990-01-01/2000-01-01,0.3,XLP,0.4966666666666673,10.454444444444444
7315,Random,KDP,1990-01-01/2000-01-01,0.3,XLP,none,none
7316,Random,KEY,1990-01-01/2000-01-01,0.3,XLF,13.834444444444445,19.966666666666665
7317,Random,KEYS,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7318,Random,KMB,1990-01-01/2000-01-01,0.3,XLP,8.774444444444446,14.258888888888887
7319,Random,KIM,1990-01-01/2000-01-01,0.3,XLRE,3.4362499999999994,14.032499999999999
7320,Random,KMI,1990-01-01/2000-01-01,0.3,XLE,none,none
7321,Random,KLAC,1990-01-01/2000-01-01,0.3,XLK,13.754444444444443,47.724444444444444
7322,Random,KHC,1990-01-01/2000-01-01,0.3,XLP,none,none
7323,Random,KR,1990-01-01/2000-01-01,0.3,XLP,10.442222222222222,27.465555555555554
7324,Random,LHX,1990-01-01/2000-01-01,0.3,S&P 500,3.293333333333335,11.225555555555554
7325,Random,LH,1990-01-01/2000-01-01,0.3,XLV,-2.225555555555555,-10.417777777777777
7326,Random,LRCX,1990-01-01/2000-01-01,0.3,XLK,19.665555555555557,50.67444444444445
7327,Random,LW,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7328,Random,LVS,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7329,Random,LDOS,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7330,Random,LEN,1990-01-01/2000-01-01,0.3,XLY,17.222222222222218,21.10333333333333
7331,Random,LNC,1990-01-01/2000-01-01,0.3,S&P 500,8.175555555555556,16.779999999999998
7332,Random,LIN,1990-01-01/2000-01-01,0.3,XLB,15.164285714285711,17.86
7333,Random,LYV,1990-01-01/2000-01-01,0.3,XLC,none,none
7334,Random,LKQ,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7335,Random,LMT,1990-01-01/2000-01-01,0.3,XLI,17.620000000000005,17.453333333333333
7336,Random,L,1990-01-01/2000-01-01,0.3,S&P 500,1.9266666666666667,6.242222222222223
7337,Random,LOW,1990-01-01/2000-01-01,0.3,XLY,23.677777777777774,39.269999999999996
7338,Random,LYB,1990-01-01/2000-01-01,0.3,XLB,none,none
7339,Random,MTB,1990-01-01/2000-01-01,0.3,S&P 500,15.54888888888889,27.916666666666668
7340,Random,MRO,1990-01-01/2000-01-01,0.3,XLE,-5.278888888888888,1.9022222222222216
7341,Random,MPC,1990-01-01/2000-01-01,0.3,XLE,none,none
7342,Random,MKTX,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7343,Random,MAR,1990-01-01/2000-01-01,0.3,S&P 500,16.3,16.02
7344,Random,MMC,1990-01-01/2000-01-01,0.3,S&P 500,4.945555555555556,14.112222222222222
7345,Random,MLM,1990-01-01/2000-01-01,0.3,XLB,10.138000000000002,20.686
7346,Random,MAS,1990-01-01/2000-01-01,0.3,XLI,3.8511111111111114,12.583333333333336
7347,Random,MA,1990-01-01/2000-01-01,0.3,XLK,none,none
7348,Random,MTCH,1990-01-01/2000-01-01,0.3,S&P 500,44.616666666666674,43.953333333333326
7349,Random,MKC,1990-01-01/2000-01-01,0.3,S&P 500,15.662222222222223,14.345555555555555
7350,Random,MCD,1990-01-01/2000-01-01,0.3,XLY,12.932222222222224,21.383333333333333
7351,Random,MCK,1990-01-01/2000-01-01,0.3,S&P 500,13.472000000000003,29.672000000000004
7352,Random,MDT,1990-01-01/2000-01-01,0.3,XLV,15.24111111111111,38.35111111111111
7353,Random,MRK,1990-01-01/2000-01-01,0.3,XLV,7.486666666666666,23.935555555555556
7354,Random,META,1990-01-01/2000-01-01,0.3,XLC,none,none
7355,Random,MET,1990-01-01/2000-01-01,0.3,XLF,none,none
7356,Random,MTD,1990-01-01/2000-01-01,0.3,XLV,-11.14,26.369999999999997
7357,Random,MGM,1990-01-01/2000-01-01,0.3,S&P 500,3.8844444444444455,21.044444444444448
7358,Random,MCHP,1990-01-01/2000-01-01,0.3,S&P 500,10.865,51.47833333333333
7359,Random,MU,1990-01-01/2000-01-01,0.3,XLK,33.69888888888889,61.44888888888889
7360,Random,MSFT,1990-01-01/2000-01-01,0.3,XLK,24.582222222222224,57.43444444444445
7361,Random,MAA,1990-01-01/2000-01-01,0.3,S&P 500,1.6460000000000001,-1.22
7362,Random,MRNA,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7363,Random,MHK,1990-01-01/2000-01-01,0.3,S&P 500,16.477142857142855,33.854285714285716
7364,Random,MOH,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7365,Random,TAP,1990-01-01/2000-01-01,0.3,S&P 500,15.76,12.496666666666666
7366,Random,MDLZ,1990-01-01/2000-01-01,0.3,XLP,none,none
7367,Random,MPWR,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7368,Random,MNST,1990-01-01/2000-01-01,0.3,XLP,3.2299999999999986,17.10111111111111
7369,Random,MCO,1990-01-01/2000-01-01,0.3,S&P 500,13.544,9.450000000000001
7370,Random,MS,1990-01-01/2000-01-01,0.3,XLF,21.26833333333333,33.81166666666667
7371,Random,MOS,1990-01-01/2000-01-01,0.3,XLB,-2.438888888888889,4.346666666666668
7372,Random,MSI,1990-01-01/2000-01-01,0.3,XLF,-0.6766666666666664,25.364444444444448
7373,Random,MSCI,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7374,Random,NDAQ,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7375,Random,NTAP,1990-01-01/2000-01-01,0.3,S&P 500,39.33,85.1825
7376,Random,NFLX,1990-01-01/2000-01-01,0.3,XLC,none,none
7377,Random,NWL,1990-01-01/2000-01-01,0.3,S&P 500,3.924444444444445,14.918888888888887
7378,Random,NEM,1990-01-01/2000-01-01,0.3,XLB,1.4577777777777778,-3.8744444444444444
7379,Random,NWSA,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7380,Random,NWS,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7381,Random,NEE,1990-01-01/2000-01-01,0.3,XLU,-0.6733333333333336,7.232222222222223
7382,Random,NKE,1990-01-01/2000-01-01,0.3,XLY,8.084444444444443,28.74444444444445
7383,Random,NI,1990-01-01/2000-01-01,0.3,XLU,5.993333333333333,13.02222222222222
7384,Random,NDSN,1990-01-01/2000-01-01,0.3,S&P 500,3.136666666666666,12.78
7385,Random,NSC,1990-01-01/2000-01-01,0.3,XLI,2.275555555555555,9.32
7386,Random,NTRS,1990-01-01/2000-01-01,0.3,S&P 500,5.846666666666667,30.373333333333335
7387,Random,NOC,1990-01-01/2000-01-01,0.3,S&P 500,13.23888888888889,18.766666666666666
7388,Random,NCLH,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7389,Random,NRG,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7390,Random,NUE,1990-01-01/2000-01-01,0.3,XLB,22.761111111111113,16.436666666666667
7391,Random,NVDA,1990-01-01/2000-01-01,0.3,XLK,,
7392,Random,NVR,1990-01-01/2000-01-01,0.3,XLY,75.46333333333332,65.42444444444443
7393,Random,NXPI,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7394,Random,ORLY,1990-01-01/2000-01-01,0.3,XLY,6.45,25.37166666666667
7395,Random,OXY,1990-01-01/2000-01-01,0.3,XLE,-5.7155555555555555,-1.7788888888888887
7396,Random,ODFL,1990-01-01/2000-01-01,0.3,S&P 500,2.8612499999999996,0.7937499999999997
7397,Random,OMC,1990-01-01/2000-01-01,0.3,S&P 500,10.61888888888889,33.71333333333334
7398,Random,ON,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7399,Random,OKE,1990-01-01/2000-01-01,0.3,XLE,6.5311111111111115,9.807777777777778
7400,Random,ORCL,1990-01-01/2000-01-01,0.3,S&P 500,21.286666666666665,55.62333333333333
7401,Random,OGN,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7402,Random,OTIS,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7403,Random,PCAR,1990-01-01/2000-01-01,0.3,S&P 500,12.11888888888889,13.771111111111113
7404,Random,PKG,1990-01-01/2000-01-01,0.3,XLB,none,none
7405,Random,PANW,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7406,Random,PARA,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7407,Random,PH,1990-01-01/2000-01-01,0.3,XLI,10.66888888888889,16.364444444444445
7408,Random,PAYX,1990-01-01/2000-01-01,0.3,S&P 500,25.75777777777778,50.29555555555555
7409,Random,PAYC,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7410,Random,PYPL,1990-01-01/2000-01-01,0.3,XLK,none,none
7411,Random,PNR,1990-01-01/2000-01-01,0.3,XLI,-0.7688888888888885,18.51
7412,Random,PEP,1990-01-01/2000-01-01,0.3,XLP,-0.23444444444444398,14.544444444444443
7413,Random,PFE,1990-01-01/2000-01-01,0.3,XLV,19.59777777777778,37.24555555555556
7414,Random,PCG,1990-01-01/2000-01-01,0.3,XLU,5.55111111111111,4.377777777777778
7415,Random,PM,1990-01-01/2000-01-01,0.3,XLP,none,none
7416,Random,PSX,1990-01-01/2000-01-01,0.3,XLE,none,none
7417,Random,PNW,1990-01-01/2000-01-01,0.3,XLU,4.07888888888889,14.747777777777777
7418,Random,PXD,1990-01-01/2000-01-01,0.3,XLE,-27.605,-48.305
7419,Random,PNC,1990-01-01/2000-01-01,0.3,XLF,10.212222222222222,16.523333333333333
7420,Random,POOL,1990-01-01/2000-01-01,0.3,XLY,23.96,44.9225
7421,Random,PPG,1990-01-01/2000-01-01,0.3,XLB,5.802222222222222,11.91777777777778
7422,Random,PPL,1990-01-01/2000-01-01,0.3,S&P 500,1.6033333333333337,3.841111111111111
7423,Random,PFG,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7424,Random,PG,1990-01-01/2000-01-01,0.3,XLP,9.991111111111111,20.325555555555557
7425,Random,PGR,1990-01-01/2000-01-01,0.3,S&P 500,12.99777777777778,29.69777777777778
7426,Random,PLD,1990-01-01/2000-01-01,0.3,XLRE,-1.66,-4.41
7427,Random,PRU,1990-01-01/2000-01-01,0.3,XLF,none,none
7428,Random,PEG,1990-01-01/2000-01-01,0.3,XLU,0.3011111111111114,5.632222222222222
7429,Random,PTC,1990-01-01/2000-01-01,0.3,S&P 500,18.787777777777777,47.28777777777779
7430,Random,PSA,1990-01-01/2000-01-01,0.3,XLRE,4.622222222222223,14.902222222222223
7431,Random,PHM,1990-01-01/2000-01-01,0.3,XLY,24.230000000000004,25.205555555555556
7432,Random,QRVO,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7433,Random,PWR,1990-01-01/2000-01-01,0.3,S&P 500,-9.68,97.42
7434,Random,QCOM,1990-01-01/2000-01-01,0.3,XLK,34.7925,95.09625
7435,Random,DGX,1990-01-01/2000-01-01,0.3,S&P 500,6.496666666666665,19.28
7436,Random,RL,1990-01-01/2000-01-01,0.3,S&P 500,-10.04,-12.745000000000001
7437,Random,RJF,1990-01-01/2000-01-01,0.3,S&P 500,14.517777777777777,31.53555555555556
7438,Random,RTX,1990-01-01/2000-01-01,0.3,XLI,3.786666666666667,20.33
7439,Random,O,1990-01-01/2000-01-01,0.3,XLRE,-0.41,7.845999999999999
7440,Random,REG,1990-01-01/2000-01-01,0.3,XLRE,-1.7750000000000001,4.258333333333333
7441,Random,REGN,1990-01-01/2000-01-01,0.3,XLV,4.345000000000001,0.3824999999999994
7442,Random,RF,1990-01-01/2000-01-01,0.3,S&P 500,16.392222222222223,20.033333333333335
7443,Random,RSG,1990-01-01/2000-01-01,0.3,S&P 500,-18.01,-15.22
7444,Random,RMD,1990-01-01/2000-01-01,0.3,S&P 500,-2.1675,49.9
7445,Random,RVTY,1990-01-01/2000-01-01,0.3,S&P 500,-0.4599999999999997,8.21888888888889
7446,Random,RHI,1990-01-01/2000-01-01,0.3,S&P 500,19.357777777777777,41.47444444444445
7447,Random,ROK,1990-01-01/2000-01-01,0.3,S&P 500,3.184444444444445,9.64
7448,Random,ROL,1990-01-01/2000-01-01,0.3,S&P 500,3.113333333333333,4.6244444444444435
7449,Random,ROP,1990-01-01/2000-01-01,0.3,XLI,12.891428571428568,44.63571428571429
7450,Random,ROST,1990-01-01/2000-01-01,0.3,XLY,14.540000000000001,35.137777777777785
7451,Random,RCL,1990-01-01/2000-01-01,0.3,S&P 500,16.935,27.936666666666667
7452,Random,SPGI,1990-01-01/2000-01-01,0.3,XLF,3.8666666666666663,17.864444444444448
7453,Random,CRM,1990-01-01/2000-01-01,0.3,XLK,none,none
7454,Random,SBAC,1990-01-01/2000-01-01,0.3,XLRE,,
7455,Random,SLB,1990-01-01/2000-01-01,0.3,XLE,0.1911111111111113,10.63111111111111
7456,Random,STX,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7457,Random,SEE,1990-01-01/2000-01-01,0.3,XLB,12.956666666666669,30.477777777777778
7458,Random,SRE,1990-01-01/2000-01-01,0.3,XLU,-11.18,-18.32
7459,Random,NOW,1990-01-01/2000-01-01,0.3,XLK,none,none
7460,Random,SHW,1990-01-01/2000-01-01,0.3,XLB,5.957777777777777,13.55222222222222
7461,Random,SPG,1990-01-01/2000-01-01,0.3,XLRE,-1.873333333333333,3.2133333333333334
7462,Random,SWKS,1990-01-01/2000-01-01,0.3,S&P 500,44.10888888888889,63.38000000000001
7463,Random,SJM,1990-01-01/2000-01-01,0.3,S&P 500,8.33,-0.49399999999999994
7464,Random,SNA,1990-01-01/2000-01-01,0.3,S&P 500,6.127777777777777,5.5488888888888885
7465,Random,SEDG,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7466,Random,SO,1990-01-01/2000-01-01,0.3,XLU,4.918888888888889,8.85
7467,Random,LUV,1990-01-01/2000-01-01,0.3,S&P 500,18.58,36.465555555555554
7468,Random,SWK,1990-01-01/2000-01-01,0.3,XLI,4.946666666666667,8.374444444444444
7469,Random,SBUX,1990-01-01/2000-01-01,0.3,XLY,17.30857142857143,34.09428571428571
7470,Random,STT,1990-01-01/2000-01-01,0.3,XLF,4.2733333333333325,29.30222222222222
7471,Random,STLD,1990-01-01/2000-01-01,0.3,S&P 500,5.846666666666667,-2.603333333333334
7472,Random,STE,1990-01-01/2000-01-01,0.3,S&P 500,26.359999999999996,36.94285714285714
7473,Random,SYK,1990-01-01/2000-01-01,0.3,XLV,22.698888888888884,31.64555555555556
7474,Random,SYF,1990-01-01/2000-01-01,0.3,XLF,none,none
7475,Random,SNPS,1990-01-01/2000-01-01,0.3,S&P 500,24.582857142857144,22.78
7476,Random,SYY,1990-01-01/2000-01-01,0.3,XLP,4.825555555555555,17.14888888888889
7477,Random,TMUS,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7478,Random,TROW,1990-01-01/2000-01-01,0.3,S&P 500,11.26,32.37777777777777
7479,Random,TTWO,1990-01-01/2000-01-01,0.3,XLC,36.205,19.775
7480,Random,TPR,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7481,Random,TRGP,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7482,Random,TGT,1990-01-01/2000-01-01,0.3,XLY,2.2888888888888883,25.06666666666667
7483,Random,TEL,1990-01-01/2000-01-01,0.3,XLK,none,none
7484,Random,TDY,1990-01-01/2000-01-01,0.3,S&P 500,,
7485,Random,TFX,1990-01-01/2000-01-01,0.3,S&P 500,0.4311111111111113,17.39777777777778
7486,Random,TER,1990-01-01/2000-01-01,0.3,S&P 500,41.98555555555556,46.632222222222225
7487,Random,TSLA,1990-01-01/2000-01-01,0.3,XLY,none,none
7488,Random,TXN,1990-01-01/2000-01-01,0.3,XLK,5.952222222222222,42.89444444444445
7489,Random,TXT,1990-01-01/2000-01-01,0.3,S&P 500,12.696666666666667,24.65888888888889
7490,Random,TMO,1990-01-01/2000-01-01,0.3,XLV,1.9388888888888889,11.357777777777777
7491,Random,TJX,1990-01-01/2000-01-01,0.3,XLY,16.63888888888889,36.41
7492,Random,TSCO,1990-01-01/2000-01-01,0.3,S&P 500,0.3539999999999992,-0.4899999999999999
7493,Random,TT,1990-01-01/2000-01-01,0.3,S&P 500,7.302222222222222,15.713333333333331
7494,Random,TDG,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7495,Random,TRV,1990-01-01/2000-01-01,0.3,XLF,3.0777777777777775,10.147777777777776
7496,Random,TRMB,1990-01-01/2000-01-01,0.3,S&P 500,15.708888888888886,13.508888888888887
7497,Random,TFC,1990-01-01/2000-01-01,0.3,XLF,7.486666666666666,23.62
7498,Random,TYL,1990-01-01/2000-01-01,0.3,S&P 500,2.652222222222222,18.02444444444444
7499,Random,TSN,1990-01-01/2000-01-01,0.3,XLP,-0.6266666666666667,8.742222222222221
7500,Random,USB,1990-01-01/2000-01-01,0.3,XLF,24.37111111111111,35.04888888888889
7501,Random,UDR,1990-01-01/2000-01-01,0.3,XLRE,-0.1377777777777777,4.871111111111111
7502,Random,ULTA,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7503,Random,UNP,1990-01-01/2000-01-01,0.3,XLI,2.7711111111111113,10.513333333333334
7504,Random,UAL,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7505,Random,UPS,1990-01-01/2000-01-01,0.3,XLI,,
7506,Random,URI,1990-01-01/2000-01-01,0.3,S&P 500,52.715,31.325
7507,Random,UNH,1990-01-01/2000-01-01,0.3,XLV,36.013333333333335,45.55777777777778
7508,Random,UHS,1990-01-01/2000-01-01,0.3,S&P 500,15.416666666666664,32.097777777777786
7509,Random,VLO,1990-01-01/2000-01-01,0.3,XLE,9.752222222222223,5.246666666666668
7510,Random,VTR,1990-01-01/2000-01-01,0.3,XLRE,-16.97,-42.715
7511,Random,VRSN,1990-01-01/2000-01-01,0.3,S&P 500,250.69,454.02
7512,Random,VRSK,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7513,Random,VZ,1990-01-01/2000-01-01,0.3,XLC,6.963333333333334,11.367777777777778
7514,Random,VRTX,1990-01-01/2000-01-01,0.3,XLV,-5.122499999999999,13.62375
7515,Random,VFC,1990-01-01/2000-01-01,0.3,S&P 500,1.3877777777777778,15.665555555555557
7516,Random,VTRS,1990-01-01/2000-01-01,0.3,S&P 500,7.487777777777778,18.406666666666666
7517,Random,VICI,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7518,Random,V,1990-01-01/2000-01-01,0.3,XLK,none,none
7519,Random,VMC,1990-01-01/2000-01-01,0.3,XLB,1.5999999999999999,14.67
7520,Random,WAB,1990-01-01/2000-01-01,0.3,S&P 500,4.7575,14.905
7521,Random,WBA,1990-01-01/2000-01-01,0.3,XLP,14.322222222222223,29.96111111111111
7522,Random,WMT,1990-01-01/2000-01-01,0.3,XLP,10.662222222222223,28.442222222222224
7523,Random,WBD,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7524,Random,WM,1990-01-01/2000-01-01,0.3,XLI,12.171111111111111,42.73444444444445
7525,Random,WAT,1990-01-01/2000-01-01,0.3,S&P 500,32.675,61.9875
7526,Random,WEC,1990-01-01/2000-01-01,0.3,XLU,-0.15222222222222234,3.4422222222222225
7527,Random,WFC,1990-01-01/2000-01-01,0.3,XLF,9.268888888888888,27.95888888888889
7528,Random,WELL,1990-01-01/2000-01-01,0.3,XLRE,-0.11999999999999982,6.484444444444444
7529,Random,WST,1990-01-01/2000-01-01,0.3,S&P 500,0.051111111111111406,9.821111111111113
7530,Random,WDC,1990-01-01/2000-01-01,0.3,S&P 500,16.965555555555554,25.837777777777774
7531,Random,WRK,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7532,Random,WY,1990-01-01/2000-01-01,0.3,XLRE,7.737777777777776,11.973333333333334
7533,Random,WHR,1990-01-01/2000-01-01,0.3,XLY,7.513333333333332,10.764444444444443
7534,Random,WMB,1990-01-01/2000-01-01,0.3,XLE,13.836666666666666,26.71333333333333
7535,Random,WTW,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7536,Random,GWW,1990-01-01/2000-01-01,0.3,S&P 500,10.740000000000002,12.69
7537,Random,WYNN,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7538,Random,XEL,1990-01-01/2000-01-01,0.3,XLU,3.2455555555555553,3.9922222222222223
7539,Random,XYL,1990-01-01/2000-01-01,0.3,XLI,none,none
7540,Random,YUM,1990-01-01/2000-01-01,0.3,S&P 500,6.5,27.04
7541,Random,ZBRA,1990-01-01/2000-01-01,0.3,S&P 500,4.1537500000000005,24.228749999999998
7542,Random,ZBH,1990-01-01/2000-01-01,0.3,S&P 500,none,none
7543,Random,ZION,1990-01-01/2000-01-01,0.3,S&P 500,15.488888888888889,39.309999999999995
7544,Random,ZTS,1990-01-01/2000-01-01,0.3,XLV,none,none
7545,MovingAverageCrossOver,MMM,1980-01-01/1990-01-01,0.3,XLI,6.477777777777778,12.546666666666667
7546,MovingAverageCrossOver,AOS,1980-01-01/1990-01-01,0.3,XLY,6.630000000000002,2.48
7547,MovingAverageCrossOver,ABT,1980-01-01/1990-01-01,0.3,XLV,19.30888888888889,22.033333333333335
7548,MovingAverageCrossOver,ABBV,1980-01-01/1990-01-01,0.3,XLV,none,none
7549,MovingAverageCrossOver,ACN,1980-01-01/1990-01-01,0.3,XLK,none,none
7550,MovingAverageCrossOver,ATVI,1980-01-01/1990-01-01,0.3,XLC,none,none
7551,MovingAverageCrossOver,ADM,1980-01-01/1990-01-01,0.3,XLP,14.122222222222222,14.911111111111113
7552,MovingAverageCrossOver,ADBE,1980-01-01/1990-01-01,0.3,XLK,72.50333333333333,87.0
7553,MovingAverageCrossOver,ADP,1980-01-01/1990-01-01,0.3,S&P 500,15.83333333333333,18.014444444444443
7554,MovingAverageCrossOver,AAP,1980-01-01/1990-01-01,0.3,S&P 500,none,none
7555,MovingAverageCrossOver,AES,1980-01-01/1990-01-01,0.3,XLU,none,none
7556,MovingAverageCrossOver,AFL,1980-01-01/1990-01-01,0.3,S&P 500,7.345555555555555,35.48
7557,MovingAverageCrossOver,A,1980-01-01/1990-01-01,0.3,XLV,none,none
7558,MovingAverageCrossOver,APD,1980-01-01/1990-01-01,0.3,XLB,2.9355555555555566,10.075555555555557
7559,MovingAverageCrossOver,AKAM,1980-01-01/1990-01-01,0.3,S&P 500,none,none
7560,MovingAverageCrossOver,ALK,1980-01-01/1990-01-01,0.3,S&P 500,27.94333333333334,30.04111111111111
7561,MovingAverageCrossOver,ALB,1980-01-01/1990-01-01,0.3,XLB,none,none
7562,MovingAverageCrossOver,ARE,1980-01-01/1990-01-01,0.3,XLRE,none,none
7563,MovingAverageCrossOver,ALGN,1980-01-01/1990-01-01,0.3,S&P 500,none,none
7564,MovingAverageCrossOver,ALLE,1980-01-01/1990-01-01,0.3,S&P 500,none,none
7565,MovingAverageCrossOver,LNT,1980-01-01/1990-01-01,0.3,XLU,12.612222222222222,12.572222222222223
7566,MovingAverageCrossOver,ALL,1980-01-01/1990-01-01,0.3,S&P 500,none,none
7567,MovingAverageCrossOver,GOOGL,1980-01-01/1990-01-01,0.3,XLC,none,none
7568,MovingAverageCrossOver,GOOG,1980-01-01/1990-01-01,0.3,XLC,none,none
7569,MovingAverageCrossOver,MO,1980-01-01/1990-01-01,0.3,XLP,14.80888888888889,25.98111111111111
7570,MovingAverageCrossOver,AMZN,1980-01-01/1990-01-01,0.3,XLC,none,none
7571,MovingAverageCrossOver,AMCR,1980-01-01/1990-01-01,0.3,S&P 500,none,none
7572,MovingAverageCrossOver,AMD,1980-01-01/1990-01-01,0.3,XLK,3.4055555555555563,12.431111111111111
7573,MovingAverageCrossOver,AEE,1980-01-01/1990-01-01,0.3,XLU,none,none
7574,MovingAverageCrossOver,AAL,1980-01-01/1990-01-01,0.3,S&P 500,none,none
7575,MovingAverageCrossOver,AEP,1980-01-01/1990-01-01,0.3,XLU,1.793333333333334,5.937777777777777
7576,MovingAverageCrossOver,AXP,1980-01-01/1990-01-01,0.3,XLF,9.342222222222222,19.634444444444444
7577,MovingAverageCrossOver,AIG,1980-01-01/1990-01-01,0.3,XLF,8.787777777777778,21.901111111111113
7578,MovingAverageCrossOver,AMT,1980-01-01/1990-01-01,0.3,XLRE,none,none
7579,MovingAverageCrossOver,AWK,1980-01-01/1990-01-01,0.3,XLU,none,none
7580,MovingAverageCrossOver,AMP,1980-01-01/1990-01-01,0.3,S&P 500,none,none
7581,MovingAverageCrossOver,ABC,1980-01-01/1990-01-01,0.3,S&P 500,none,none
7582,MovingAverageCrossOver,AME,1980-01-01/1990-01-01,0.3,XLI,-9.702000000000002,2.144
7583,MovingAverageCrossOver,AMGN,1980-01-01/1990-01-01,0.3,XLV,27.941666666666663,43.66833333333333
7584,MovingAverageCrossOver,APH,1980-01-01/1990-01-01,0.3,XLK,none,none
7585,MovingAverageCrossOver,ADI,1980-01-01/1990-01-01,0.3,XLK,8.126666666666667,12.595555555555556
7586,MovingAverageCrossOver,ANSS,1980-01-01/1990-01-01,0.3,S&P 500,none,none
7587,MovingAverageCrossOver,AON,1980-01-01/1990-01-01,0.3,XLF,10.014444444444443,16.69666666666667
7588,MovingAverageCrossOver,APA,1980-01-01/1990-01-01,0.3,XLE,-2.7588888888888885,0.00333333333333267
7589,MovingAverageCrossOver,AAPL,1980-01-01/1990-01-01,0.3,XLK,18.85111111111111,23.205555555555556
7590,MovingAverageCrossOver,AMAT,1980-01-01/1990-01-01,0.3,XLK,-6.225555555555555,18.86111111111111
7591,MovingAverageCrossOver,APTV,1980-01-01/1990-01-01,0.3,S&P 500,none,none
7592,MovingAverageCrossOver,ACGL,1980-01-01/1990-01-01,0.3,S&P 500,none,none
7593,MovingAverageCrossOver,ANET,1980-01-01/1990-01-01,0.3,S&P 500,none,none
7594,MovingAverageCrossOver,AJG,1980-01-01/1990-01-01,0.3,S&P 500,13.380000000000004,19.918
7595,MovingAverageCrossOver,AIZ,1980-01-01/1990-01-01,0.3,S&P 500,none,none
